EnviroPad,Time,Temperature(°C)
735,24/10/2023 10:33:50,250.0
736,24/10/2023 10:33:51,250.2
737,24/10/2023 10:33:52,250.3
738,24/10/2023 10:33:53,250.4
739,24/10/2023 10:33:54,250.4
740,24/10/2023 10:33:55,250.4
741,24/10/2023 10:33:56,250.4
742,24/10/2023 10:33:57,250.4
743,24/10/2023 10:33:58,250.3
744,24/10/2023 10:33:59,250.2
745,24/10/2023 10:34:00,250.2
746,24/10/2023 10:34:01,249.9
747,24/10/2023 10:34:02,249.9
748,24/10/2023 10:34:03,249.6
749,24/10/2023 10:34:04,249.5
750,24/10/2023 10:34:05,249.3
751,24/10/2023 10:34:06,249.1
752,24/10/2023 10:34:07,248.9
753,24/10/2023 10:34:08,248.7
754,24/10/2023 10:34:09,248.4
755,24/10/2023 10:34:10,248.2
756,24/10/2023 10:34:11,248.2
757,24/10/2023 10:34:12,248.2
758,24/10/2023 10:34:13,248.2
759,24/10/2023 10:34:14,248.5
760,24/10/2023 10:34:15,248.6
761,24/10/2023 10:34:16,249.1
762,24/10/2023 10:34:17,249.1
763,24/10/2023 10:34:18,249.9
764,24/10/2023 10:34:19,250.0
765,24/10/2023 10:34:20,250.4
766,24/10/2023 10:34:21,250.7
767,24/10/2023 10:34:22,250.9
768,24/10/2023 10:34:23,251.1
769,24/10/2023 10:34:24,251.3
770,24/10/2023 10:34:25,251.5
771,24/10/2023 10:34:26,251.5
772,24/10/2023 10:34:27,251.5
773,24/10/2023 10:34:28,251.5
774,24/10/2023 10:34:29,251.6
775,24/10/2023 10:34:30,251.5
776,24/10/2023 10:34:31,251.5
777,24/10/2023 10:34:32,251.4
778,24/10/2023 10:34:33,251.3
779,24/10/2023 10:34:34,251.2
780,24/10/2023 10:34:35,251.0
781,24/10/2023 10:34:36,250.8
782,24/10/2023 10:34:37,250.7
783,24/10/2023 10:34:38,250.4
784,24/10/2023 10:34:39,250.4
785,24/10/2023 10:34:40,250.1
786,24/10/2023 10:34:41,249.9
787,24/10/2023 10:34:42,249.7
788,24/10/2023 10:34:43,249.3
789,24/10/2023 10:34:44,249.3
790,24/10/2023 10:34:45,249.1
791,24/10/2023 10:34:46,249.1
792,24/10/2023 10:34:47,249.1
793,24/10/2023 10:34:48,249.2
794,24/10/2023 10:34:49,249.5
795,24/10/2023 10:34:50,249.6
796,24/10/2023 10:34:51,249.9
797,24/10/2023 10:34:52,250.1
798,24/10/2023 10:34:53,250.3
799,24/10/2023 10:34:54,250.4
800,24/10/2023 10:34:55,250.7
801,24/10/2023 10:34:56,250.8
802,24/10/2023 10:34:57,250.9
803,24/10/2023 10:34:58,251.0
804,24/10/2023 10:34:59,251.0
805,24/10/2023 10:35:00,251.0
806,24/10/2023 10:35:01,251.0
807,24/10/2023 10:35:02,250.9
808,24/10/2023 10:35:03,250.8
809,24/10/2023 10:35:04,250.7
810,24/10/2023 10:35:05,250.6
811,24/10/2023 10:35:06,250.4
812,24/10/2023 10:35:07,250.3
813,24/10/2023 10:35:08,250.1
814,24/10/2023 10:35:09,250.0
815,24/10/2023 10:35:10,249.7
816,24/10/2023 10:35:11,249.5
817,24/10/2023 10:35:12,249.3
818,24/10/2023 10:35:13,249.0
819,24/10/2023 10:35:14,248.9
820,24/10/2023 10:35:15,248.6
821,24/10/2023 10:35:16,248.5
822,24/10/2023 10:35:17,248.6
823,24/10/2023 10:35:18,248.6
824,24/10/2023 10:35:19,248.8
825,24/10/2023 10:35:20,248.9
826,24/10/2023 10:35:21,249.3
827,24/10/2023 10:35:22,249.6
828,24/10/2023 10:35:23,249.9
829,24/10/2023 10:35:24,250.3
830,24/10/2023 10:35:25,250.5
831,24/10/2023 10:35:26,250.8
832,24/10/2023 10:35:27,251.0
833,24/10/2023 10:35:28,251.3
834,24/10/2023 10:35:29,251.3
835,24/10/2023 10:35:30,251.5
836,24/10/2023 10:35:31,251.5
837,24/10/2023 10:35:32,251.5
838,24/10/2023 10:35:33,251.5
839,24/10/2023 10:35:34,251.5
840,24/10/2023 10:35:35,251.5
841,24/10/2023 10:35:36,251.4
842,24/10/2023 10:35:37,251.3
843,24/10/2023 10:35:38,251.2
844,24/10/2023 10:35:39,251.0
845,24/10/2023 10:35:40,250.8
846,24/10/2023 10:35:41,250.5
847,24/10/2023 10:35:42,250.4
848,24/10/2023 10:35:43,250.2
849,24/10/2023 10:35:44,250.0
850,24/10/2023 10:35:45,249.8
851,24/10/2023 10:35:46,249.7
852,24/10/2023 10:35:47,249.4
853,24/10/2023 10:35:48,249.4
854,24/10/2023 10:35:49,249.3
855,24/10/2023 10:35:50,249.4
856,24/10/2023 10:35:51,249.4
857,24/10/2023 10:35:52,249.6
858,24/10/2023 10:35:53,249.8
859,24/10/2023 10:35:54,250.0
860,24/10/2023 10:35:55,250.0
861,24/10/2023 10:35:56,250.3
862,24/10/2023 10:35:57,250.3
863,24/10/2023 10:35:58,250.6
864,24/10/2023 10:35:59,250.6
865,24/10/2023 10:36:00,250.6
866,24/10/2023 10:36:01,250.6
867,24/10/2023 10:36:02,250.6
868,24/10/2023 10:36:03,250.6
869,24/10/2023 10:36:04,250.5
870,24/10/2023 10:36:05,250.4
871,24/10/2023 10:36:06,250.3
872,24/10/2023 10:36:07,250.2
873,24/10/2023 10:36:08,250.1
874,24/10/2023 10:36:09,249.8
875,24/10/2023 10:36:10,249.7
876,24/10/2023 10:36:11,249.4
877,24/10/2023 10:36:12,249.3
878,24/10/2023 10:36:13,248.9
879,24/10/2023 10:36:14,248.9
880,24/10/2023 10:36:15,248.9
881,24/10/2023 10:36:16,248.9
882,24/10/2023 10:36:17,248.9
883,24/10/2023 10:36:18,248.9
884,24/10/2023 10:36:19,249.3
885,24/10/2023 10:36:20,249.4
886,24/10/2023 10:36:21,249.6
887,24/10/2023 10:36:22,249.8
888,24/10/2023 10:36:23,249.9
889,24/10/2023 10:36:24,250.1
890,24/10/2023 10:36:25,250.2
891,24/10/2023 10:36:26,250.4
892,24/10/2023 10:36:27,250.4
893,24/10/2023 10:36:28,250.5
894,24/10/2023 10:36:29,250.5
895,24/10/2023 10:36:30,250.4
896,24/10/2023 10:36:31,250.4
897,24/10/2023 10:36:32,250.2
898,24/10/2023 10:36:33,250.2
899,24/10/2023 10:36:34,250.1
900,24/10/2023 10:36:35,250.0
901,24/10/2023 10:36:36,249.8
902,24/10/2023 10:36:37,249.6
903,24/10/2023 10:36:38,249.5
904,24/10/2023 10:36:39,249.3
905,24/10/2023 10:36:40,249.2
906,24/10/2023 10:36:41,249.0
907,24/10/2023 10:36:42,248.9
908,24/10/2023 10:36:43,248.9
909,24/10/2023 10:36:44,248.9
910,24/10/2023 10:36:45,249.1
911,24/10/2023 10:36:46,249.2
912,24/10/2023 10:36:47,249.4
913,24/10/2023 10:36:48,249.6
914,24/10/2023 10:36:49,249.8
915,24/10/2023 10:36:50,249.9
916,24/10/2023 10:36:51,250.1
917,24/10/2023 10:36:52,250.2
918,24/10/2023 10:36:53,250.3
919,24/10/2023 10:36:54,250.3
920,24/10/2023 10:36:55,250.3
921,24/10/2023 10:36:56,250.3
922,24/10/2023 10:36:57,250.3
923,24/10/2023 10:36:58,250.2
924,24/10/2023 10:36:59,250.1
925,24/10/2023 10:37:00,250.0
926,24/10/2023 10:37:01,249.9
927,24/10/2023 10:37:02,249.7
928,24/10/2023 10:37:03,249.6
929,24/10/2023 10:37:04,249.3
930,24/10/2023 10:37:05,249.3
931,24/10/2023 10:37:06,249.0
932,24/10/2023 10:37:07,248.9
933,24/10/2023 10:37:08,248.8
934,24/10/2023 10:37:09,248.8
935,24/10/2023 10:37:10,248.8
936,24/10/2023 10:37:11,249.0
937,24/10/2023 10:37:12,249.1
938,24/10/2023 10:37:13,249.4
939,24/10/2023 10:37:14,249.5
940,24/10/2023 10:37:15,249.7
941,24/10/2023 10:37:16,249.8
942,24/10/2023 10:37:17,250.1
943,24/10/2023 10:37:18,250.1
944,24/10/2023 10:37:19,250.2
945,24/10/2023 10:37:20,250.2
946,24/10/2023 10:37:21,250.3
947,24/10/2023 10:37:22,250.3
948,24/10/2023 10:37:23,250.2
949,24/10/2023 10:37:24,250.1
950,24/10/2023 10:37:25,250.0
951,24/10/2023 10:37:26,250.0
952,24/10/2023 10:37:27,249.9
953,24/10/2023 10:37:28,249.7
954,24/10/2023 10:37:29,249.6
955,24/10/2023 10:37:30,249.3
956,24/10/2023 10:37:31,249.2
957,24/10/2023 10:37:32,249.0
958,24/10/2023 10:37:33,248.9
959,24/10/2023 10:37:34,248.5
960,24/10/2023 10:37:35,248.5
961,24/10/2023 10:37:36,248.5
962,24/10/2023 10:37:37,248.6
963,24/10/2023 10:37:38,248.8
964,24/10/2023 10:37:39,248.9
965,24/10/2023 10:37:40,249.1
966,24/10/2023 10:37:41,249.3
967,24/10/2023 10:37:42,249.6
968,24/10/2023 10:37:43,249.7
969,24/10/2023 10:37:44,249.9
970,24/10/2023 10:37:45,250.0
971,24/10/2023 10:37:46,250.1
972,24/10/2023 10:37:47,250.2
973,24/10/2023 10:37:48,250.3
974,24/10/2023 10:37:49,250.3
975,24/10/2023 10:37:50,250.3
976,24/10/2023 10:37:51,250.2
977,24/10/2023 10:37:52,250.2
978,24/10/2023 10:37:53,250.1
979,24/10/2023 10:37:54,250.0
980,24/10/2023 10:37:55,249.8
981,24/10/2023 10:37:56,249.6
982,24/10/2023 10:37:57,249.5
983,24/10/2023 10:37:58,249.3
984,24/10/2023 10:37:59,249.1
985,24/10/2023 10:38:00,248.9
986,24/10/2023 10:38:01,248.8
987,24/10/2023 10:38:02,248.7
988,24/10/2023 10:38:03,248.7
989,24/10/2023 10:38:04,248.7
990,24/10/2023 10:38:05,248.8
991,24/10/2023 10:38:06,249.1
992,24/10/2023 10:38:07,249.5
993,24/10/2023 10:38:08,249.6
994,24/10/2023 10:38:09,249.8
995,24/10/2023 10:38:10,250.1
996,24/10/2023 10:38:11,250.3
997,24/10/2023 10:38:12,250.4
998,24/10/2023 10:38:13,250.5
999,24/10/2023 10:38:14,250.5
1000,24/10/2023 10:38:15,250.6
1001,24/10/2023 10:38:16,250.6
1002,24/10/2023 10:38:17,250.6
1003,24/10/2023 10:38:18,250.6
1004,24/10/2023 10:38:19,250.5
1005,24/10/2023 10:38:20,250.4
1006,24/10/2023 10:38:21,250.3
1007,24/10/2023 10:38:22,250.2
1008,24/10/2023 10:38:23,250.1
1009,24/10/2023 10:38:24,249.9
1010,24/10/2023 10:38:25,249.7
1011,24/10/2023 10:38:26,249.4
1012,24/10/2023 10:38:27,249.3
1013,24/10/2023 10:38:28,249.0
1014,24/10/2023 10:38:29,249.0
1015,24/10/2023 10:38:30,248.7
1016,24/10/2023 10:38:31,248.6
1017,24/10/2023 10:38:32,248.6
1018,24/10/2023 10:38:33,248.7
1019,24/10/2023 10:38:34,248.9
1020,24/10/2023 10:38:35,249.2
1021,24/10/2023 10:38:36,249.5
1022,24/10/2023 10:38:37,249.9
1023,24/10/2023 10:38:38,250.1
1024,24/10/2023 10:38:39,250.7
1025,24/10/2023 10:38:40,250.9
1026,24/10/2023 10:38:41,251.5
1027,24/10/2023 10:38:42,251.6
1028,24/10/2023 10:38:43,251.9
1029,24/10/2023 10:38:44,251.9
1030,24/10/2023 10:38:45,252.1
1031,24/10/2023 10:38:46,252.2
1032,24/10/2023 10:38:47,252.3
1033,24/10/2023 10:38:48,252.3
1034,24/10/2023 10:38:49,252.4
1035,24/10/2023 10:38:50,252.3
1036,24/10/2023 10:38:51,252.3
1037,24/10/2023 10:38:52,252.1
1038,24/10/2023 10:38:53,252.0
1039,24/10/2023 10:38:54,251.9
1040,24/10/2023 10:38:55,251.8
1041,24/10/2023 10:38:56,251.7
1042,24/10/2023 10:38:57,251.5
1043,24/10/2023 10:38:58,251.2
1044,24/10/2023 10:38:59,251.1
1045,24/10/2023 10:39:00,250.8
1046,24/10/2023 10:39:01,250.7
1047,24/10/2023 10:39:02,250.4
1048,24/10/2023 10:39:03,250.2
1049,24/10/2023 10:39:04,250.0
1050,24/10/2023 10:39:05,249.6
1051,24/10/2023 10:39:06,249.5
1052,24/10/2023 10:39:07,249.4
1053,24/10/2023 10:39:08,249.4
1054,24/10/2023 10:39:09,249.4
1055,24/10/2023 10:39:10,249.5
1056,24/10/2023 10:39:11,249.7
1057,24/10/2023 10:39:12,249.9
1058,24/10/2023 10:39:13,250.2
1059,24/10/2023 10:39:14,250.2
1060,24/10/2023 10:39:15,250.4
1061,24/10/2023 10:39:16,250.6
1062,24/10/2023 10:39:17,250.7
1063,24/10/2023 10:39:18,250.8
1064,24/10/2023 10:39:19,250.9
1065,24/10/2023 10:39:20,250.9
1066,24/10/2023 10:39:21,250.9
1067,24/10/2023 10:39:22,250.9
1068,24/10/2023 10:39:23,250.9
1069,24/10/2023 10:39:24,250.8
1070,24/10/2023 10:39:25,250.7
1071,24/10/2023 10:39:26,250.6
1072,24/10/2023 10:39:27,250.5
1073,24/10/2023 10:39:28,250.3
1074,24/10/2023 10:39:29,250.2
1075,24/10/2023 10:39:30,249.9
1076,24/10/2023 10:39:31,249.8
1077,24/10/2023 10:39:32,249.5
1078,24/10/2023 10:39:33,249.4
1079,24/10/2023 10:39:34,249.1
1080,24/10/2023 10:39:35,249.0
1081,24/10/2023 10:39:36,248.9
1082,24/10/2023 10:39:37,248.9
1083,24/10/2023 10:39:38,248.9
1084,24/10/2023 10:39:39,249.1
1085,24/10/2023 10:39:40,249.4
1086,24/10/2023 10:39:41,249.7
1087,24/10/2023 10:39:42,249.9
1088,24/10/2023 10:39:43,250.4
1089,24/10/2023 10:39:44,250.6
1090,24/10/2023 10:39:45,251.2
1091,24/10/2023 10:39:46,251.3
1092,24/10/2023 10:39:47,251.6
1093,24/10/2023 10:39:48,251.6
1094,24/10/2023 10:39:49,251.8
1095,24/10/2023 10:39:50,251.9
1096,24/10/2023 10:39:51,252.0
1097,24/10/2023 10:39:52,252.0
1098,24/10/2023 10:39:53,252.0
1099,24/10/2023 10:39:54,252.0
1100,24/10/2023 10:39:55,252.0
1101,24/10/2023 10:39:56,251.8
1102,24/10/2023 10:39:57,251.8
1103,24/10/2023 10:39:58,251.6
1104,24/10/2023 10:39:59,251.6
1105,24/10/2023 10:40:00,251.5
1106,24/10/2023 10:40:01,251.3
1107,24/10/2023 10:40:02,251.1
1108,24/10/2023 10:40:03,250.8
1109,24/10/2023 10:40:04,250.7
1110,24/10/2023 10:40:05,250.4
1111,24/10/2023 10:40:06,250.3
1112,24/10/2023 10:40:07,249.8
1113,24/10/2023 10:40:08,249.8
1114,24/10/2023 10:40:09,249.4
1115,24/10/2023 10:40:10,249.2
1116,24/10/2023 10:40:11,248.9
1117,24/10/2023 10:40:12,248.6
1118,24/10/2023 10:40:13,248.4
1119,24/10/2023 10:40:14,248.0
1120,24/10/2023 10:40:15,247.9
1121,24/10/2023 10:40:16,247.4
1122,24/10/2023 10:40:17,247.4
1123,24/10/2023 10:40:18,246.8
1124,24/10/2023 10:40:19,246.7
1125,24/10/2023 10:40:20,246.3
1126,24/10/2023 10:40:21,246.0
1127,24/10/2023 10:40:22,245.8
1128,24/10/2023 10:40:23,245.3
1129,24/10/2023 10:40:24,245.1
1130,24/10/2023 10:40:25,244.6
1131,24/10/2023 10:40:26,244.6
1132,24/10/2023 10:40:27,244.0
1133,24/10/2023 10:40:28,243.9
1134,24/10/2023 10:40:29,243.5
1135,24/10/2023 10:40:30,243.1
1136,24/10/2023 10:40:31,242.9
1137,24/10/2023 10:40:32,242.4
1138,24/10/2023 10:40:33,242.2
1139,24/10/2023 10:40:34,241.7
1140,24/10/2023 10:40:35,241.7
1141,24/10/2023 10:40:36,241.1
1142,24/10/2023 10:40:37,241.0
1143,24/10/2023 10:40:38,240.5
1144,24/10/2023 10:40:39,240.2
1145,24/10/2023 10:40:40,239.9
1146,24/10/2023 10:40:41,239.4
1147,24/10/2023 10:40:42,239.2
1148,24/10/2023 10:40:43,238.6
1149,24/10/2023 10:40:44,238.6
1150,24/10/2023 10:40:45,238.1
1151,24/10/2023 10:40:46,237.9
1152,24/10/2023 10:40:47,237.5
1153,24/10/2023 10:40:48,237.1
1154,24/10/2023 10:40:49,236.9
1155,24/10/2023 10:40:50,236.4
1156,24/10/2023 10:40:51,236.2
1157,24/10/2023 10:40:52,235.6
1158,24/10/2023 10:40:53,235.6
1159,24/10/2023 10:40:54,235.0
1160,24/10/2023 10:40:55,234.8
1161,24/10/2023 10:40:56,234.4
1162,24/10/2023 10:40:57,234.0
1163,24/10/2023 10:40:58,233.8
1164,24/10/2023 10:40:59,233.3
1165,24/10/2023 10:41:00,233.1
1166,24/10/2023 10:41:01,232.5
1167,24/10/2023 10:41:02,232.5
1168,24/10/2023 10:41:03,231.9
1169,24/10/2023 10:41:04,231.7
1170,24/10/2023 10:41:05,231.3
1171,24/10/2023 10:41:06,230.9
1172,24/10/2023 10:41:07,230.7
1173,24/10/2023 10:41:08,230.2
1174,24/10/2023 10:41:09,230.0
1175,24/10/2023 10:41:10,229.4
1176,24/10/2023 10:41:11,229.4
1177,24/10/2023 10:41:12,228.8
1178,24/10/2023 10:41:13,228.6
1179,24/10/2023 10:41:14,228.2
1180,24/10/2023 10:41:15,227.8
1181,24/10/2023 10:41:16,227.6
1182,24/10/2023 10:41:17,227.0
1183,24/10/2023 10:41:18,226.9
1184,24/10/2023 10:41:19,226.3
1185,24/10/2023 10:41:20,226.3
1186,24/10/2023 10:41:21,225.7
1187,24/10/2023 10:41:22,225.5
1188,24/10/2023 10:41:23,225.1
1189,24/10/2023 10:41:24,224.8
1190,24/10/2023 10:41:25,224.5
1191,24/10/2023 10:41:26,224.0
1192,24/10/2023 10:41:27,223.8
1193,24/10/2023 10:41:28,223.3
1194,24/10/2023 10:41:29,223.3
1195,24/10/2023 10:41:30,222.7
1196,24/10/2023 10:41:31,222.5
1197,24/10/2023 10:41:32,222.1
1198,24/10/2023 10:41:33,221.7
1199,24/10/2023 10:41:34,221.5
1200,24/10/2023 10:41:35,221.0
1201,24/10/2023 10:41:36,220.8
1202,24/10/2023 10:41:37,220.2
1203,24/10/2023 10:41:38,220.2
1204,24/10/2023 10:41:39,219.7
1205,24/10/2023 10:41:40,219.5
1206,24/10/2023 10:41:41,219.1
1207,24/10/2023 10:41:42,218.7
1208,24/10/2023 10:41:43,218.5
1209,24/10/2023 10:41:44,218.0
1210,24/10/2023 10:41:45,218.0
1211,24/10/2023 10:41:46,217.7
1212,24/10/2023 10:41:47,217.3
1213,24/10/2023 10:41:48,216.7
1214,24/10/2023 10:41:49,216.5
1215,24/10/2023 10:41:50,216.1
1216,24/10/2023 10:41:51,215.9
1217,24/10/2023 10:41:52,215.5
1218,24/10/2023 10:41:53,215.2
1219,24/10/2023 10:41:54,214.9
1220,24/10/2023 10:41:55,214.4
1221,24/10/2023 10:41:56,214.3
1222,24/10/2023 10:41:57,213.9
1223,24/10/2023 10:41:58,213.6
1224,24/10/2023 10:41:59,213.1
1225,24/10/2023 10:42:00,212.9
1226,24/10/2023 10:42:01,212.5
1227,24/10/2023 10:42:02,212.4
1228,24/10/2023 10:42:03,212.0
1229,24/10/2023 10:42:04,211.7
1230,24/10/2023 10:42:05,211.4
1231,24/10/2023 10:42:06,210.9
1232,24/10/2023 10:42:07,210.8
1233,24/10/2023 10:42:08,210.4
1234,24/10/2023 10:42:09,210.1
1235,24/10/2023 10:42:10,209.6
1236,24/10/2023 10:42:11,209.4
1237,24/10/2023 10:42:12,209.1
1238,24/10/2023 10:42:13,208.9
1239,24/10/2023 10:42:14,208.5
1240,24/10/2023 10:42:15,208.2
1241,24/10/2023 10:42:16,207.9
1242,24/10/2023 10:42:17,207.5
1243,24/10/2023 10:42:18,207.3
1244,24/10/2023 10:42:19,206.9
1245,24/10/2023 10:42:20,206.6
1246,24/10/2023 10:42:21,206.2
1247,24/10/2023 10:42:22,206.0
1248,24/10/2023 10:42:23,205.6
1249,24/10/2023 10:42:24,205.5
1250,24/10/2023 10:42:25,205.1
1251,24/10/2023 10:42:26,204.8
1252,24/10/2023 10:42:27,204.5
1253,24/10/2023 10:42:28,204.1
1254,24/10/2023 10:42:29,204.0
1255,24/10/2023 10:42:30,203.6
1256,24/10/2023 10:42:31,203.3
1257,24/10/2023 10:42:32,202.9
1258,24/10/2023 10:42:33,202.7
1259,24/10/2023 10:42:34,202.3
1260,24/10/2023 10:42:35,202.2
1261,24/10/2023 10:42:36,201.8
1262,24/10/2023 10:42:37,201.5
1263,24/10/2023 10:42:38,201.2
1264,24/10/2023 10:42:39,200.8
1265,24/10/2023 10:42:40,200.6
1266,24/10/2023 10:42:41,200.3
1267,24/10/2023 10:42:42,200.0
1268,24/10/2023 10:42:43,199.5
1269,24/10/2023 10:42:44,199.4
1270,24/10/2023 10:42:45,199.0
1271,24/10/2023 10:42:46,198.9
1272,24/10/2023 10:42:47,198.5
1273,24/10/2023 10:42:48,198.2
1274,24/10/2023 10:42:49,198.0
1275,24/10/2023 10:42:50,197.6
1276,24/10/2023 10:42:51,197.4
1277,24/10/2023 10:42:52,197.1
1278,24/10/2023 10:42:53,196.8
1279,24/10/2023 10:42:54,196.4
1280,24/10/2023 10:42:55,196.3
1281,24/10/2023 10:42:56,195.9
1282,24/10/2023 10:42:57,195.8
1283,24/10/2023 10:42:58,195.4
1284,24/10/2023 10:42:59,195.1
1285,24/10/2023 10:43:00,194.8
1286,24/10/2023 10:43:01,194.4
1287,24/10/2023 10:43:02,194.3
1288,24/10/2023 10:43:03,193.9
1289,24/10/2023 10:43:04,193.7
1290,24/10/2023 10:43:05,193.3
1291,24/10/2023 10:43:06,193.1
1292,24/10/2023 10:43:07,192.8
1293,24/10/2023 10:43:08,192.6
1294,24/10/2023 10:43:09,192.3
1295,24/10/2023 10:43:10,192.0
1296,24/10/2023 10:43:11,191.8
1297,24/10/2023 10:43:12,191.3
1298,24/10/2023 10:43:13,191.2
1299,24/10/2023 10:43:14,190.9
1300,24/10/2023 10:43:15,190.6
1301,24/10/2023 10:43:16,190.2
1302,24/10/2023 10:43:17,190.1
1303,24/10/2023 10:43:18,189.7
1304,24/10/2023 10:43:19,189.6
1305,24/10/2023 10:43:20,189.3
1306,24/10/2023 10:43:21,189.0
1307,24/10/2023 10:43:22,188.8
1308,24/10/2023 10:43:23,188.4
1309,24/10/2023 10:43:24,188.3
1310,24/10/2023 10:43:25,187.9
1311,24/10/2023 10:43:26,187.6
1312,24/10/2023 10:43:27,187.3
1313,24/10/2023 10:43:28,187.1
1314,24/10/2023 10:43:29,186.8
1315,24/10/2023 10:43:30,186.7
1316,24/10/2023 10:43:31,186.3
1317,24/10/2023 10:43:32,186.1
1318,24/10/2023 10:43:33,185.9
1319,24/10/2023 10:43:34,185.5
1320,24/10/2023 10:43:35,185.4
1321,24/10/2023 10:43:36,185.4
1322,24/10/2023 10:43:37,185.3
1323,24/10/2023 10:43:38,184.6
1324,24/10/2023 10:43:39,184.4
1325,24/10/2023 10:43:40,183.9
1326,24/10/2023 10:43:41,183.8
1327,24/10/2023 10:43:42,183.3
1328,24/10/2023 10:43:43,183.2
1329,24/10/2023 10:43:44,182.8
1330,24/10/2023 10:43:45,182.7
1331,24/10/2023 10:43:46,182.4
1332,24/10/2023 10:43:47,182.1
1333,24/10/2023 10:43:48,181.9
1334,24/10/2023 10:43:49,181.6
1335,24/10/2023 10:43:50,181.4
1336,24/10/2023 10:43:51,181.1
1337,24/10/2023 10:43:52,180.9
1338,24/10/2023 10:43:53,180.5
1339,24/10/2023 10:43:54,180.4
1340,24/10/2023 10:43:55,180.1
1341,24/10/2023 10:43:56,179.9
1342,24/10/2023 10:43:57,179.6
1343,24/10/2023 10:43:58,179.4
1344,24/10/2023 10:43:59,179.2
1345,24/10/2023 10:44:00,178.8
1346,24/10/2023 10:44:01,178.7
1347,24/10/2023 10:44:02,178.3
1348,24/10/2023 10:44:03,178.1
1349,24/10/2023 10:44:04,177.8
1350,24/10/2023 10:44:05,177.7
1351,24/10/2023 10:44:06,177.4
1352,24/10/2023 10:44:07,177.2
1353,24/10/2023 10:44:08,177.0
1354,24/10/2023 10:44:09,176.6
1355,24/10/2023 10:44:10,176.5
1356,24/10/2023 10:44:11,176.1
1357,24/10/2023 10:44:12,176.0
1358,24/10/2023 10:44:13,175.7
1359,24/10/2023 10:44:14,175.5
1360,24/10/2023 10:44:15,175.2
1361,24/10/2023 10:44:16,175.0
1362,24/10/2023 10:44:17,174.8
1363,24/10/2023 10:44:18,174.5
1364,24/10/2023 10:44:19,174.4
1365,24/10/2023 10:44:20,174.1
1366,24/10/2023 10:44:21,173.8
1367,24/10/2023 10:44:22,173.5
1368,24/10/2023 10:44:23,173.4
1369,24/10/2023 10:44:24,173.1
1370,24/10/2023 10:44:25,173.0
1371,24/10/2023 10:44:26,172.7
1372,24/10/2023 10:44:27,172.4
1373,24/10/2023 10:44:28,172.3
1374,24/10/2023 10:44:29,171.9
1375,24/10/2023 10:44:30,171.8
1376,24/10/2023 10:44:31,171.4
1377,24/10/2023 10:44:32,171.3
1378,24/10/2023 10:44:33,171.0
1379,24/10/2023 10:44:34,170.9
1380,24/10/2023 10:44:35,170.6
1381,24/10/2023 10:44:36,170.4
1382,24/10/2023 10:44:37,170.2
1383,24/10/2023 10:44:38,169.9
1384,24/10/2023 10:44:39,169.8
1385,24/10/2023 10:44:40,169.5
1386,24/10/2023 10:44:41,169.3
1387,24/10/2023 10:44:42,168.9
1388,24/10/2023 10:44:43,168.8
1389,24/10/2023 10:44:44,168.6
1390,24/10/2023 10:44:45,168.4
1391,24/10/2023 10:44:46,168.1
1392,24/10/2023 10:44:47,167.9
1393,24/10/2023 10:44:48,167.7
1394,24/10/2023 10:44:49,167.4
1395,24/10/2023 10:44:50,167.3
1396,24/10/2023 10:44:51,167.0
1397,24/10/2023 10:44:52,166.8
1398,24/10/2023 10:44:53,166.5
1399,24/10/2023 10:44:54,166.4
1400,24/10/2023 10:44:55,166.1
1401,24/10/2023 10:44:56,166.0
1402,24/10/2023 10:44:57,165.7
1403,24/10/2023 10:44:58,165.5
1404,24/10/2023 10:44:59,165.4
1405,24/10/2023 10:45:00,165.0
1406,24/10/2023 10:45:01,164.9
1407,24/10/2023 10:45:02,164.6
1408,24/10/2023 10:45:03,164.5
1409,24/10/2023 10:45:04,164.2
1410,24/10/2023 10:45:05,164.1
1411,24/10/2023 10:45:06,163.8
1412,24/10/2023 10:45:07,163.6
1413,24/10/2023 10:45:08,163.4
1414,24/10/2023 10:45:09,163.1
1415,24/10/2023 10:45:10,163.0
1416,24/10/2023 10:45:11,162.8
1417,24/10/2023 10:45:12,162.5
1418,24/10/2023 10:45:13,162.3
1419,24/10/2023 10:45:14,162.2
1420,24/10/2023 10:45:15,161.9
1421,24/10/2023 10:45:16,161.8
1422,24/10/2023 10:45:17,161.5
1423,24/10/2023 10:45:18,161.3
1424,24/10/2023 10:45:19,161.2
1425,24/10/2023 10:45:20,160.9
1426,24/10/2023 10:45:21,160.8
1427,24/10/2023 10:45:22,160.4
1428,24/10/2023 10:45:23,160.3
1429,24/10/2023 10:45:24,160.1
1430,24/10/2023 10:45:25,160.0
1431,24/10/2023 10:45:26,159.7
1432,24/10/2023 10:45:27,159.5
1433,24/10/2023 10:45:28,159.5
1434,24/10/2023 10:45:29,159.2
1435,24/10/2023 10:45:30,159.1
1436,24/10/2023 10:45:31,158.7
1437,24/10/2023 10:45:32,158.6
1438,24/10/2023 10:45:33,158.3
1439,24/10/2023 10:45:34,158.1
1440,24/10/2023 10:45:35,157.8
1441,24/10/2023 10:45:36,157.7
1442,24/10/2023 10:45:37,157.5
1443,24/10/2023 10:45:38,157.4
1444,24/10/2023 10:45:39,157.1
1445,24/10/2023 10:45:40,157.0
1446,24/10/2023 10:45:41,156.8
